# Chunk-averaged data for fix density_out and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
12000000 30 3640
  25 15.1863 121 1.13157
  26 16.1863 124 1.21941
  27 17.1863 123 1.35095
  28 18.1863 114 1.09432
  29 19.1863 118 0.947101
  30 20.1863 76 0.73116
17980000 30 3640
  1 -8.81367 93 0.985816
  2 -7.81367 153 1.40295
  3 -6.81367 111 1.12024
  4 -5.81367 129 1.22978
  5 -4.81367 118 1.15384
  6 -3.81367 137 1.40644
  7 -2.81367 120 1.20239
  8 -1.81367 128 1.20117
  9 -0.813671 114 1.13029
  10 0.186329 113 1.11413
  11 1.18633 98 1.04432
  12 2.18633 136 1.15032
  13 3.18633 120 1.2585
  14 4.18633 111 1.02939
  15 5.18633 124 1.2261
  16 6.18633 130 1.22608
  17 7.18633 130 1.1204
  18 8.18633 121 1.18253
  19 9.18633 148 1.51484
  20 10.1863 128 1.31322
  21 11.1863 117 1.26327
  22 12.1863 113 1.01698
  23 13.1863 127 1.18509
  24 14.1863 114 1.24716
  25 15.1863 131 1.25359
  26 16.1863 119 1.30439
  27 17.1863 120 1.15515
  28 18.1863 117 1.1688
  29 19.1863 116 0.999663
  30 20.1863 104 0.95598
17990000 30 3640
  1 -8.81367 107 0.982293
  2 -7.81367 151 1.45768
  3 -6.81367 116 1.20917
  4 -5.81367 135 1.26664
  5 -4.81367 113 1.15431
  6 -3.81367 129 1.23047
  7 -2.81367 126 1.30527
  8 -1.81367 126 1.25164
  9 -0.813671 122 1.22808
  10 0.186329 102 0.889896
  11 1.18633 109 1.1881
  12 2.18633 127 1.07461
  13 3.18633 129 1.34034
  14 4.18633 123 1.18676
  15 5.18633 126 1.19932
  16 6.18633 138 1.31666
  17 7.18633 112 1.04085
  18 8.18633 128 1.24298
  19 9.18633 145 1.38408
  20 10.1863 127 1.27421
  21 11.1863 107 1.2252
  22 12.1863 116 1.05592
  23 13.1863 122 1.24418
  24 14.1863 124 1.28545
  25 15.1863 117 1.12441
  26 16.1863 109 1.10819
  27 17.1863 119 1.22178
  28 18.1863 120 1.24162
  29 19.1863 121 0.99481
  30 20.1863 94 0.929681
18000000 30 3640
  1 -8.81367 82 0.884705
  2 -7.81367 148 1.35704
  3 -6.81367 109 1.12807
  4 -5.81367 138 1.36918
  5 -4.81367 117 1.00033
  6 -3.81367 134 1.41265
  7 -2.81367 127 1.25118
  8 -1.81367 132 1.27232
  9 -0.813671 119 1.20534
  10 0.186329 111 1.08604
  11 1.18633 101 0.955533
  12 2.18633 138 1.24889
  13 3.18633 126 1.27247
  14 4.18633 121 1.16169
  15 5.18633 140 1.37178
  16 6.18633 116 1.07111
  17 7.18633 115 1.12449
  18 8.18633 112 1.00036
  19 9.18633 145 1.46748
  20 10.1863 131 1.24751
  21 11.1863 116 1.28209
  22 12.1863 112 1.06988
  23 13.1863 125 1.28112
  24 14.1863 117 1.18913
  25 15.1863 126 1.22385
  26 16.1863 107 1.0648
  27 17.1863 134 1.4041
  28 18.1863 121 1.17296
  29 19.1863 121 0.958228
  30 20.1863 99 0.965355
18010000 30 3640
  1 -8.81367 108 1.16799
  2 -7.81367 147 1.39646
  3 -6.81367 133 1.24766
  4 -5.81367 106 1.05502
  5 -4.81367 129 1.22274
  6 -3.81367 130 1.33551
  7 -2.81367 126 1.24377
  8 -1.81367 125 1.12472
  9 -0.813671 113 1.21901
  10 0.186329 117 1.0267
  11 1.18633 111 1.12344
  12 2.18633 121 1.08627
  13 3.18633 121 1.22274
  14 4.18633 136 1.30214
  15 5.18633 125 1.30712
  16 6.18633 123 1.10611
  17 7.18633 120 1.06885
  18 8.18633 124 1.21412
  19 9.18633 140 1.37544
  20 10.1863 131 1.34921
  21 11.1863 123 1.31198
  22 12.1863 117 1.11107
  23 13.1863 122 1.15197
  24 14.1863 111 1.16437
  25 15.1863 131 1.286
  26 16.1863 131 1.30967
  27 17.1863 108 1.08736
  28 18.1863 113 1.11967
  29 19.1863 104 0.87526
  30 20.1863 94 0.852925
18020000 30 3640
  1 -8.81367 96 0.962693
  2 -7.81367 135 1.31822
  3 -6.81367 115 1.16051
  4 -5.81367 125 1.17048
  5 -4.81367 130 1.38693
  6 -3.81367 129 1.15179
  7 -2.81367 127 1.36317
  8 -1.81367 135 1.2744
  9 -0.813671 122 1.2132
  10 0.186329 113 1.08541
  11 1.18633 105 1.07045
  12 2.18633 131 1.29822
  13 3.18633 125 1.20059
  14 4.18633 135 1.31688
  15 5.18633 124 1.24697
  16 6.18633 126 1.09555
  17 7.18633 112 1.04532
  18 8.18633 128 1.25201
  19 9.18633 136 1.27945
  20 10.1863 125 1.3757
  21 11.1863 128 1.36692
  22 12.1863 103 0.962691
  23 13.1863 123 1.09308
  24 14.1863 122 1.3758
  25 15.1863 135 1.29818
  26 16.1863 115 1.2117
  27 17.1863 117 1.14184
  28 18.1863 120 1.2393
  29 19.1863 113 0.969158
  30 20.1863 90 0.84003
18030000 30 3640
  1 -8.81367 109 1.05636
  2 -7.81367 140 1.37473
  3 -6.81367 109 1.00884
  4 -5.81367 129 1.34828
  5 -4.81367 119 1.13495
  6 -3.81367 132 1.38944
  7 -2.81367 119 1.14246
  8 -1.81367 125 1.13623
  9 -0.813671 117 1.25972
  10 0.186329 112 1.06018
  11 1.18633 103 0.955209
  12 2.18633 120 1.14372
  13 3.18633 137 1.33606
  14 4.18633 137 1.37709
  15 5.18633 127 1.2174
  16 6.18633 111 1.02259
  17 7.18633 123 1.14247
  18 8.18633 108 1.01523
  19 9.18633 149 1.45078
  20 10.1863 125 1.33713
  21 11.1863 126 1.37449
  22 12.1863 110 0.957696
  23 13.1863 129 1.32477
  24 14.1863 109 1.1462
  25 15.1863 133 1.23359
  26 16.1863 116 1.16111
  27 17.1863 120 1.34711
  28 18.1863 120 1.17614
  29 19.1863 122 1.07887
  30 20.1863 104 0.962589
18040000 30 3640
  1 -8.81367 92 0.790575
  2 -7.81367 142 1.48178
  3 -6.81367 119 1.14539
  4 -5.81367 133 1.26415
  5 -4.81367 120 1.10338
  6 -3.81367 127 1.30853
  7 -2.81367 131 1.30991
  8 -1.81367 137 1.35684
  9 -0.813671 112 0.989699
  10 0.186329 108 1.05515
  11 1.18633 113 1.23322
  12 2.18633 132 1.2222
  13 3.18633 122 1.1307
  14 4.18633 114 1.14528
  15 5.18633 139 1.22477
  16 6.18633 118 1.13921
  17 7.18633 117 1.10704
  18 8.18633 122 1.08741
  19 9.18633 154 1.53753
  20 10.1863 119 1.27763
  21 11.1863 123 1.26656
  22 12.1863 115 1.03777
  23 13.1863 125 1.22594
  24 14.1863 118 1.14676
  25 15.1863 121 1.23807
  26 16.1863 116 1.20967
  27 17.1863 121 1.28392
  28 18.1863 122 1.12321
  29 19.1863 108 0.956245
  30 20.1863 100 0.941266
18050000 30 3640
  1 -8.81367 109 1.06632
  2 -7.81367 137 1.33942
  3 -6.81367 122 1.21766
  4 -5.81367 133 1.24752
  5 -4.81367 113 1.03409
  6 -3.81367 131 1.34546
  7 -2.81367 124 1.22643
  8 -1.81367 129 1.24994
  9 -0.813671 122 1.21276
  10 0.186329 111 1.00941
  11 1.18633 107 1.14572
  12 2.18633 127 1.14338
  13 3.18633 126 1.22779
  14 4.18633 128 1.24746
  15 5.18633 127 1.29222
  16 6.18633 122 1.07757
  17 7.18633 119 0.995719
  18 8.18633 114 1.15067
  19 9.18633 141 1.36057
  20 10.1863 129 1.37038
  21 11.1863 129 1.35532
  22 12.1863 120 1.10735
  23 13.1863 127 1.26988
  24 14.1863 108 1.07382
  25 15.1863 132 1.34314
  26 16.1863 117 1.1817
  27 17.1863 118 1.2686
  28 18.1863 109 1.01417
  29 19.1863 111 0.953496
  30 20.1863 98 0.937212
18060000 30 3640
  1 -8.81367 105 0.962375
  2 -7.81367 142 1.42279
  3 -6.81367 111 1.09082
  4 -5.81367 135 1.30789
  5 -4.81367 121 1.11456
  6 -3.81367 129 1.35025
  7 -2.81367 134 1.4015
  8 -1.81367 128 1.24552
  9 -0.813671 119 1.13581
  10 0.186329 105 1.00481
  11 1.18633 114 1.03729
  12 2.18633 121 1.17445
  13 3.18633 125 1.25809
  14 4.18633 124 1.2742
  15 5.18633 136 1.31183
  16 6.18633 131 1.19442
  17 7.18633 112 1.04968
  18 8.18633 126 1.16702
  19 9.18633 143 1.43035
  20 10.1863 135 1.44385
  21 11.1863 113 1.1394
  22 12.1863 120 1.17573
  23 13.1863 105 0.973551
  24 14.1863 112 1.18327
  25 15.1863 122 1.21055
  26 16.1863 119 1.22924
  27 17.1863 129 1.33677
  28 18.1863 116 1.11823
  29 19.1863 121 1.08216
  30 20.1863 87 0.831213
18070000 30 3640
  1 -8.81367 85 0.841915
  2 -7.81367 138 1.31807
  3 -6.81367 127 1.25605
  4 -5.81367 124 1.20269
  5 -4.81367 126 1.13586
  6 -3.81367 134 1.35757
  7 -2.81367 127 1.27462
  8 -1.81367 120 1.16797
  9 -0.813671 126 1.27347
  10 0.186329 108 0.993267
  11 1.18633 109 1.04907
  12 2.18633 122 1.17052
  13 3.18633 140 1.36658
  14 4.18633 121 1.21001
  15 5.18633 145 1.36033
  16 6.18633 109 1.01797
  17 7.18633 130 1.13098
  18 8.18633 109 1.05149
  19 9.18633 146 1.52999
  20 10.1863 122 1.24368
  21 11.1863 120 1.16669
  22 12.1863 110 1.05151
  23 13.1863 117 1.16921
  24 14.1863 130 1.25871
  25 15.1863 125 1.23499
  26 16.1863 113 1.20757
  27 17.1863 126 1.28452
  28 18.1863 124 1.27215
  29 19.1863 117 0.974732
  30 20.1863 90 0.853099
18080000 30 3640
  1 -8.81367 85 0.70618
  2 -7.81367 144 1.45417
  3 -6.81367 128 1.21654
  4 -5.81367 119 1.215
  5 -4.81367 128 1.20155
  6 -3.81367 131 1.37477
  7 -2.81367 126 1.20532
  8 -1.81367 128 1.21261
  9 -0.813671 106 1.04305
  10 0.186329 110 1.04806
  11 1.18633 115 1.16694
  12 2.18633 132 1.17571
  13 3.18633 130 1.24992
  14 4.18633 119 1.25096
  15 5.18633 136 1.25489
  16 6.18633 128 1.11247
  17 7.18633 119 1.19033
  18 8.18633 117 1.04563
  19 9.18633 143 1.43679
  20 10.1863 124 1.2845
  21 11.1863 137 1.37737
  22 12.1863 102 0.97371
  23 13.1863 131 1.29694
  24 14.1863 102 0.92048
  25 15.1863 131 1.41946
  26 16.1863 118 1.1916
  27 17.1863 123 1.313
  28 18.1863 124 1.15079
  29 19.1863 125 1.1112
  30 20.1863 79 0.790294
18090000 30 3640
  1 -8.81367 93 0.828153
  2 -7.81367 147 1.36297
  3 -6.81367 113 1.17967
  4 -5.81367 120 1.17835
  5 -4.81367 129 1.20079
  6 -3.81367 136 1.40353
  7 -2.81367 124 1.25889
  8 -1.81367 130 1.21555
  9 -0.813671 120 1.19712
  10 0.186329 103 0.975429
  11 1.18633 121 1.24904
  12 2.18633 131 1.12412
  13 3.18633 120 1.18972
  14 4.18633 132 1.25758
  15 5.18633 120 1.21181
  16 6.18633 123 1.14388
  17 7.18633 112 0.950801
  18 8.18633 132 1.22184
  19 9.18633 142 1.44205
  20 10.1863 111 1.18206
  21 11.1863 130 1.25262
  22 12.1863 119 1.17355
  23 13.1863 122 1.15875
  24 14.1863 121 1.24652
  25 15.1863 120 1.22428
  26 16.1863 120 1.2403
  27 17.1863 116 1.15615
  28 18.1863 131 1.27501
  29 19.1863 115 0.990421
  30 20.1863 87 0.875143
18100000 30 3640
  1 -8.81367 93 0.87905
  2 -7.81367 154 1.55386
  3 -6.81367 111 1.09075
  4 -5.81367 124 1.23449
  5 -4.81367 124 1.17584
  6 -3.81367 130 1.3497
  7 -2.81367 123 1.26205
  8 -1.81367 133 1.28343
  9 -0.813671 116 1.10703
  10 0.186329 111 1.0394
  11 1.18633 110 1.07942
  12 2.18633 125 1.20094
  13 3.18633 117 1.24839
  14 4.18633 126 1.19074
  15 5.18633 138 1.2823
  16 6.18633 126 1.24214
  17 7.18633 116 1.10443
  18 8.18633 121 1.05939
  19 9.18633 138 1.41626
  20 10.1863 133 1.36983
  21 11.1863 119 1.21826
  22 12.1863 125 1.22583
  23 13.1863 113 1.11068
  24 14.1863 116 1.12463
  25 15.1863 126 1.3272
  26 16.1863 116 1.21448
  27 17.1863 124 1.25596
  28 18.1863 119 1.26583
  29 19.1863 115 0.965561
  30 20.1863 98 0.89657
18110000 30 3640
  1 -8.81367 94 0.898051
  2 -7.81367 146 1.44376
  3 -6.81367 118 1.15779
  4 -5.81367 129 1.1666
  5 -4.81367 126 1.27881
  6 -3.81367 124 1.25262
  7 -2.81367 132 1.29893
  8 -1.81367 127 1.2551
  9 -0.813671 118 1.17152
  10 0.186329 101 1.03054
  11 1.18633 122 1.20903
  12 2.18633 113 1.03916
  13 3.18633 132 1.32151
  14 4.18633 125 1.17406
  15 5.18633 134 1.3201
  16 6.18633 121 1.20274
  17 7.18633 121 1.00684
  18 8.18633 126 1.20655
  19 9.18633 143 1.44505
  20 10.1863 118 1.22393
  21 11.1863 115 1.2513
  22 12.1863 112 1.03169
  23 13.1863 123 1.15911
  24 14.1863 130 1.33143
  25 15.1863 118 1.20772
  26 16.1863 120 1.23028
  27 17.1863 119 1.23017
  28 18.1863 111 1.13273
  29 19.1863 130 1.17163
  30 20.1863 92 0.834371
18120000 30 3640
  1 -8.81367 91 0.895094
  2 -7.81367 137 1.37964
  3 -6.81367 125 1.19141
  4 -5.81367 123 1.23522
  5 -4.81367 125 1.16756
  6 -3.81367 133 1.33184
  7 -2.81367 128 1.33317
  8 -1.81367 126 1.23531
  9 -0.813671 114 1.11237
  10 0.186329 115 1.12748
  11 1.18633 112 1.16123
  12 2.18633 118 1.07098
  13 3.18633 129 1.32563
  14 4.18633 127 1.26797
  15 5.18633 125 1.2228
  16 6.18633 118 1.05834
  17 7.18633 117 1.06216
  18 8.18633 122 1.12493
  19 9.18633 146 1.54152
  20 10.1863 127 1.27556
  21 11.1863 113 1.15989
  22 12.1863 110 1.13606
  23 13.1863 130 1.19528
  24 14.1863 123 1.22287
  25 15.1863 128 1.33817
  26 16.1863 114 1.17495
  27 17.1863 121 1.29812
  28 18.1863 127 1.22277
  29 19.1863 124 1.11491
  30 20.1863 92 0.883854
18130000 30 3640
  1 -8.81367 115 1.10412
  2 -7.81367 130 1.30808
  3 -6.81367 123 1.21294
  4 -5.81367 118 1.16153
  5 -4.81367 130 1.18422
  6 -3.81367 120 1.22905
  7 -2.81367 133 1.36689
  8 -1.81367 124 1.20044
  9 -0.813671 116 1.15287
  10 0.186329 108 1.01525
  11 1.18633 112 1.09664
  12 2.18633 126 1.25056
  13 3.18633 134 1.24683
  14 4.18633 119 1.20666
  15 5.18633 131 1.23927
  16 6.18633 125 1.25797
  17 7.18633 111 1.0565
  18 8.18633 115 1.02282
  19 9.18633 141 1.44825
  20 10.1863 134 1.29687
  21 11.1863 124 1.30671
  22 12.1863 106 1.03022
  23 13.1863 120 1.18663
  24 14.1863 125 1.23937
  25 15.1863 121 1.23793
  26 16.1863 118 1.21905
  27 17.1863 114 1.30307
  28 18.1863 129 1.14169
  29 19.1863 110 1.03899
  30 20.1863 108 1.00139
18140000 30 3640
  1 -8.81367 86 0.794225
  2 -7.81367 142 1.27142
  3 -6.81367 114 1.20784
  4 -5.81367 134 1.27512
  5 -4.81367 114 1.1185
  6 -3.81367 135 1.42152
  7 -2.81367 123 1.21791
  8 -1.81367 126 1.21914
  9 -0.813671 123 1.16213
  10 0.186329 108 1.08998
  11 1.18633 117 1.1235
  12 2.18633 123 1.18945
  13 3.18633 128 1.17705
  14 4.18633 112 1.18302
  15 5.18633 135 1.30745
  16 6.18633 123 1.01922
  17 7.18633 126 1.16826
  18 8.18633 105 1.02535
  19 9.18633 151 1.47637
  20 10.1863 131 1.34099
  21 11.1863 121 1.30606
  22 12.1863 112 1.05257
  23 13.1863 136 1.38694
  24 14.1863 119 1.05029
  25 15.1863 122 1.30246
  26 16.1863 125 1.27637
  27 17.1863 118 1.25015
  28 18.1863 116 1.09489
  29 19.1863 118 1.07136
  30 20.1863 97 0.927153
18150000 30 3640
  1 -8.81367 84 0.856067
  2 -7.81367 149 1.41128
  3 -6.81367 114 1.19153
  4 -5.81367 128 1.18292
  5 -4.81367 123 1.19155
  6 -3.81367 137 1.41363
  7 -2.81367 123 1.23274
  8 -1.81367 138 1.3351
  9 -0.813671 104 0.975942
  10 0.186329 112 1.08557
  11 1.18633 114 1.13558
  12 2.18633 125 1.20543
  13 3.18633 124 1.25153
  14 4.18633 121 1.24891
  15 5.18633 142 1.24796
  16 6.18633 119 1.17907
  17 7.18633 113 1.04195
  18 8.18633 136 1.26541
  19 9.18633 124 1.18416
  20 10.1863 129 1.34253
  21 11.1863 120 1.24392
  22 12.1863 118 1.12307
  23 13.1863 129 1.24405
  24 14.1863 116 1.18543
  25 15.1863 121 1.32756
  26 16.1863 118 1.10051
  27 17.1863 131 1.45111
  28 18.1863 116 1.16293
  29 19.1863 110 0.923507
  30 20.1863 102 0.908397
18160000 30 3640
  1 -8.81367 101 1.04034
  2 -7.81367 143 1.37982
  3 -6.81367 108 1.0826
  4 -5.81367 126 1.16839
  5 -4.81367 125 1.20078
  6 -3.81367 131 1.32867
  7 -2.81367 125 1.28023
  8 -1.81367 138 1.28031
  9 -0.813671 112 1.12245
  10 0.186329 103 0.953498
  11 1.18633 116 1.20581
  12 2.18633 135 1.24186
  13 3.18633 118 1.17718
  14 4.18633 120 1.16464
  15 5.18633 145 1.38232
  16 6.18633 112 1.03296
  17 7.18633 123 1.06415
  18 8.18633 125 1.2629
  19 9.18633 132 1.37714
  20 10.1863 126 1.19342
  21 11.1863 124 1.30002
  22 12.1863 123 1.17097
  23 13.1863 111 1.08145
  24 14.1863 116 1.23318
  25 15.1863 125 1.23672
  26 16.1863 124 1.26908
  27 17.1863 130 1.299
  28 18.1863 110 1.16083
  29 19.1863 128 1.05674
  30 20.1863 85 0.765803
18170000 30 3640
  1 -8.81367 112 1.10157
  2 -7.81367 140 1.39901
  3 -6.81367 112 1.08897
  4 -5.81367 129 1.25904
  5 -4.81367 113 1.14931
  6 -3.81367 130 1.38626
  7 -2.81367 132 1.29562
  8 -1.81367 116 1.06759
  9 -0.813671 121 1.20492
  10 0.186329 108 1.04741
  11 1.18633 107 1.11424
  12 2.18633 129 1.18978
  13 3.18633 119 1.15841
  14 4.18633 131 1.35102
  15 5.18633 136 1.36493
  16 6.18633 125 1.12428
  17 7.18633 116 1.0978
  18 8.18633 115 1.05252
  19 9.18633 140 1.44307
  20 10.1863 131 1.35356
  21 11.1863 114 1.2791
  22 12.1863 118 1.03732
  23 13.1863 115 1.15074
  24 14.1863 127 1.30578
  25 15.1863 115 1.19601
  26 16.1863 110 1.12793
  27 17.1863 129 1.39012
  28 18.1863 117 1.27036
  29 19.1863 120 0.970689
  30 20.1863 113 1.03097
18180000 30 3640
  1 -8.81367 85 0.866644
  2 -7.81367 140 1.3265
  3 -6.81367 120 1.20737
  4 -5.81367 121 1.19602
  5 -4.81367 121 1.1223
  6 -3.81367 133 1.36385
  7 -2.81367 122 1.29368
  8 -1.81367 140 1.28132
  9 -0.813671 107 1.1034
  10 0.186329 119 1.0936
  11 1.18633 102 1.13351
  12 2.18633 140 1.26141
  13 3.18633 125 1.23128
  14 4.18633 125 1.26615
  15 5.18633 146 1.38529
  16 6.18633 115 1.0509
  17 7.18633 122 1.14481
  18 8.18633 113 1.05087
  19 9.18633 148 1.51932
  20 10.1863 130 1.40391
  21 11.1863 124 1.20614
  22 12.1863 115 1.12097
  23 13.1863 121 1.16739
  24 14.1863 125 1.28639
  25 15.1863 116 1.15599
  26 16.1863 119 1.29119
  27 17.1863 115 1.09219
  28 18.1863 122 1.24875
  29 19.1863 121 1.12978
  30 20.1863 88 0.782906
18190000 30 3640
  1 -8.81367 97 0.990775
  2 -7.81367 142 1.31116
  3 -6.81367 105 0.985833
  4 -5.81367 130 1.37547
  5 -4.81367 126 1.1597
  6 -3.81367 124 1.31957
  7 -2.81367 131 1.31234
  8 -1.81367 135 1.2118
  9 -0.813671 110 1.10876
  10 0.186329 97 0.845711
  11 1.18633 122 1.35697
  12 2.18633 127 1.16219
  13 3.18633 126 1.24534
  14 4.18633 126 1.15847
  15 5.18633 144 1.44141
  16 6.18633 118 1.02562
  17 7.18633 119 1.13978
  18 8.18633 112 1.04794
  19 9.18633 149 1.53086
  20 10.1863 128 1.21303
  21 11.1863 119 1.18685
  22 12.1863 116 1.1348
  23 13.1863 127 1.32722
  24 14.1863 117 1.17836
  25 15.1863 122 1.15342
  26 16.1863 119 1.18685
  27 17.1863 129 1.34588
  28 18.1863 110 1.11741
  29 19.1863 133 1.18952
  30 20.1863 80 0.708978
18200000 30 3640
  1 -8.81367 119 1.12226
  2 -7.81367 138 1.38356
  3 -6.81367 108 1.05714
  4 -5.81367 126 1.26717
  5 -4.81367 119 1.07344
  6 -3.81367 128 1.42725
  7 -2.81367 121 1.11591
  8 -1.81367 128 1.27974
  9 -0.813671 116 1.05223
  10 0.186329 113 1.19725
  11 1.18633 97 0.930808
  12 2.18633 136 1.27861
  13 3.18633 124 1.25613
  14 4.18633 131 1.30102
  15 5.18633 111 1.07965
  16 6.18633 132 1.15228
  17 7.18633 118 1.20717
  18 8.18633 121 1.05234
  19 9.18633 135 1.41484
  20 10.1863 138 1.40602
  21 11.1863 120 1.29473
  22 12.1863 108 0.995874
  23 13.1863 119 1.14094
  24 14.1863 118 1.1586
  25 15.1863 125 1.29724
  26 16.1863 111 1.19079
  27 17.1863 134 1.32994
  28 18.1863 116 1.16217
  29 19.1863 123 1.0985
  30 20.1863 107 1.01837
18210000 32 3640
  1 -9.81367 0 0
  2 -8.81367 119 1.17165
  3 -7.81367 127 1.20161
  4 -6.81367 115 1.10879
  5 -5.81367 137 1.37855
  6 -4.81367 123 1.16646
  7 -3.81367 128 1.31957
  8 -2.81367 126 1.27949
  9 -1.81367 129 1.28314
  10 -0.813671 110 0.98212
  11 0.186329 106 1.09617
  12 1.18633 102 1.08616
  13 2.18633 127 1.12641
  14 3.18633 129 1.24328
  15 4.18633 130 1.35961
  16 5.18633 111 1.09498
  17 6.18633 135 1.22562
  18 7.18633 126 1.18784
  19 8.18633 101 0.98199
  20 9.18633 147 1.40764
  21 10.1863 136 1.43762
  22 11.1863 117 1.27182
  23 12.1863 110 1.01337
  24 13.1863 112 1.0247
  25 14.1863 115 1.27448
  26 15.1863 128 1.20922
  27 16.1863 120 1.23037
  28 17.1863 109 1.1954
  29 18.1863 126 1.27694
  30 19.1863 120 1.10376
  31 20.1863 119 1.1351
  32 21.1863 0 0
18220000 30 3640
  1 -8.81367 102 1.00207
  2 -7.81367 141 1.32983
  3 -6.81367 115 1.15039
  4 -5.81367 130 1.21513
  5 -4.81367 119 1.20886
  6 -3.81367 136 1.40816
  7 -2.81367 123 1.21145
  8 -1.81367 132 1.24383
  9 -0.813671 118 1.18146
  10 0.186329 107 0.999716
  11 1.18633 110 1.1604
  12 2.18633 132 1.18408
  13 3.18633 131 1.24893
  14 4.18633 119 1.21264
  15 5.18633 126 1.23756
  16 6.18633 125 1.15792
  17 7.18633 117 1.13787
  18 8.18633 109 1.00346
  19 9.18633 142 1.37092
  20 10.1863 138 1.42203
  21 11.1863 118 1.28225
  22 12.1863 117 1.09931
  23 13.1863 117 1.11554
  24 14.1863 124 1.27881
  25 15.1863 119 1.18648
  26 16.1863 119 1.21631
  27 17.1863 114 1.18651
  28 18.1863 128 1.29742
  29 19.1863 125 1.00974
  30 20.1863 87 0.848763
18230000 30 3640
  1 -8.81367 89 0.842025
  2 -7.81367 141 1.48992
  3 -6.81367 111 1.07267
  4 -5.81367 137 1.28621
  5 -4.81367 127 1.15617
  6 -3.81367 126 1.30086
  7 -2.81367 133 1.28385
  8 -1.81367 119 1.19169
  9 -0.813671 128 1.23594
  10 0.186329 111 0.975901
  11 1.18633 107 1.07398
  12 2.18633 127 1.06307
  13 3.18633 122 1.27764
  14 4.18633 141 1.36969
  15 5.18633 135 1.23115
  16 6.18633 121 1.14269
  17 7.18633 113 1.04327
  18 8.18633 118 1.11079
  19 9.18633 133 1.27657
  20 10.1863 141 1.45057
  21 11.1863 110 1.14626
  22 12.1863 120 1.0617
  23 13.1863 120 1.29247
  24 14.1863 124 1.10471
  25 15.1863 121 1.2052
  26 16.1863 118 1.18063
  27 17.1863 118 1.20657
  28 18.1863 115 1.11808
  29 19.1863 121 1.04338
  30 20.1863 93 0.832167
18240000 30 3640
  1 -8.81367 101 1.01394
  2 -7.81367 143 1.36018
  3 -6.81367 107 1.01016
  4 -5.81367 143 1.42357
  5 -4.81367 122 1.1223
  6 -3.81367 132 1.40605
  7 -2.81367 130 1.29785
  8 -1.81367 124 1.21935
  9 -0.813671 128 1.24565
  10 0.186329 96 0.980293
  11 1.18633 112 1.05258
  12 2.18633 126 1.19701
  13 3.18633 130 1.24696
  14 4.18633 128 1.31265
  15 5.18633 129 1.11502
  16 6.18633 121 1.238
  17 7.18633 121 1.11977
  18 8.18633 125 1.16724
  19 9.18633 147 1.4735
  20 10.1863 128 1.26543
  21 11.1863 111 1.2765
  22 12.1863 108 0.957853
  23 13.1863 118 1.13737
  24 14.1863 126 1.27924
  25 15.1863 117 1.17447
  26 16.1863 126 1.31525
  27 17.1863 117 1.18205
  28 18.1863 117 1.12353
  29 19.1863 116 1.06747
  30 20.1863 91 0.804698
18250000 30 3640
  1 -8.81367 110 1.06855
  2 -7.81367 143 1.47552
  3 -6.81367 114 1.07983
  4 -5.81367 129 1.18998
  5 -4.81367 113 1.11233
  6 -3.81367 136 1.47034
  7 -2.81367 132 1.30144
  8 -1.81367 119 1.12489
  9 -0.813671 113 1.05602
  10 0.186329 112 1.11741
  11 1.18633 122 1.31028
  12 2.18633 128 1.15125
  13 3.18633 114 1.10621
  14 4.18633 124 1.24493
  15 5.18633 134 1.26401
  16 6.18633 119 1.14115
  17 7.18633 126 1.18628
  18 8.18633 116 1.06858
  19 9.18633 137 1.38281
  20 10.1863 126 1.25522
  21 11.1863 118 1.29007
  22 12.1863 123 1.20122
  23 13.1863 115 1.11361
  24 14.1863 124 1.28033
  25 15.1863 129 1.18878
  26 16.1863 101 1.10838
  27 17.1863 136 1.42175
  28 18.1863 114 1.13739
  29 19.1863 121 1.09988
  30 20.1863 92 0.83926
18260000 30 3640
  1 -8.81367 105 1.11405
  2 -7.81367 141 1.36234
  3 -6.81367 107 1.10395
  4 -5.81367 131 1.13658
  5 -4.81367 113 1.11774
  6 -3.81367 126 1.25866
  7 -2.81367 133 1.34727
  8 -1.81367 136 1.35228
  9 -0.813671 113 1.05426
  10 0.186329 106 1.0255
  11 1.18633 111 1.14529
  12 2.18633 124 1.12907
  13 3.18633 116 1.16274
  14 4.18633 135 1.28372
  15 5.18633 125 1.25751
  16 6.18633 136 1.24011
  17 7.18633 123 1.13656
  18 8.18633 117 1.09291
  19 9.18633 141 1.43844
  20 10.1863 132 1.38581
  21 11.1863 114 1.17141
  22 12.1863 122 1.12284
  23 13.1863 113 1.19499
  24 14.1863 115 1.16531
  25 15.1863 130 1.25379
  26 16.1863 125 1.24121
  27 17.1863 123 1.38349
  28 18.1863 113 1.03797
  29 19.1863 128 1.04438
  30 20.1863 86 0.881861
18270000 30 3640
  1 -8.81367 98 1.01055
  2 -7.81367 153 1.42216
  3 -6.81367 119 1.16569
  4 -5.81367 124 1.17692
  5 -4.81367 125 1.22697
  6 -3.81367 130 1.3269
  7 -2.81367 133 1.39448
  8 -1.81367 117 1.1419
  9 -0.813671 129 1.17828
  10 0.186329 98 0.996907
  11 1.18633 109 1.11076
  12 2.18633 118 1.11323
  13 3.18633 139 1.39212
  14 4.18633 115 1.10433
  15 5.18633 142 1.31841
